@RELATION ontolo_new_trop

@ATTRIBUTE cooc NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE relation {"ant","tmp","ent","pre"}
@ATTRIBUTE correct {"+","-"}


@DATA
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.06159191408717625,2,ent,+
0.0032948929159802307,0,ent,-
0,2,ant,-
0.0641025641025641,2,pre,-
0,0,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0.16666666666666666,0,ant,-
0,0,ant,-
0,2,ent,-
0,0,ant,-
0,0,ant,-
0.016129032258064516,1,pre,-
0.04735152487961477,1,ent,-
0,0,pre,-
0.10684833273574758,1,pre,-
0,0,tmp,-
0,0,ant,-
0.07563025210084033,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,ent,-
0.043478260869565216,3,ant,-
0,2,tmp,-
0,0,pre,-
0,0,ant,-
0,1,ant,-
0.006900212314225053,3,ent,-
0.20253164556962025,0,pre,-
0,0,ant,-
0.1111111111111111,1,ent,-
0.006481128478841022,0,ent,-
0,1,ent,-
0,0,pre,-
0.08441558441558442,0,pre,-
0,0,pre,-
0,0,pre,-
0,0,ant,-
0,0,tmp,-
0,0,tmp,-
0.0381211708645337,1,ent,-
0.017857142857142856,0,ant,-
0.019327731092436976,0,ent,-
0.11764705882352941,1,ant,-
0.01652892561983471,1,ent,-
0.046153846153846156,0,ant,-
0,0,ant,-
0.0019646365422396855,0,pre,-
0,0,ant,-
0.006825938566552901,0,ent,-
0,0,ant,-
0,1,tmp,-
0,0,pre,-
0.05,0,tmp,-
0,0,tmp,-
0,0,pre,-
0,0,ant,-
0,0,ent,-
0,1,ent,-
0.06666666666666667,0,ant,-
0.01695813460519343,1,ent,-
0,2,ant,-
0,0,ent,-
0.13802816901408452,0,pre,-
0,0,ent,-
0.01652892561983471,0,ent,-
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.16363636363636364,2,pre,+
0.018518518518518517,0,ant,-
0,1,ant,-
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.21052631578947367,0,ant,+
0.25,3,pre,-
0.041666666666666664,1,ant,-
0,1,tmp,-
0,0,ant,-
0.22727272727272727,0,tmp,-
0.06884057971014493,1,pre,-
0.013986013986013986,0,ant,-
0,0,ent,-
0,1,ent,-
0.0019569471624266144,1,pre,-
0.12264150943396226,0,ent,-
0,0,ant,-
0,1,ant,-
0,0,ent,-
0,0,ant,-
0.14285714285714285,1,ant,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,2,ant,-
0,1,ant,-
0,3,ant,-
0,0,pre,-
0,0,ent,-
0,0,ant,-
0.17647058823529413,0,pre,-
0,0,ant,-
0,0,tmp,-
0,2,ent,-
0.02752842609216038,1,ent,-
0,4,ant,-
0,0,pre,-
0,0,pre,-
0,0,ant,-
0,1,tmp,-
0,1,pre,-
0,0,ant,-
0,1,tmp,-
0,0,ent,-
0,1,ent,-
0,2,ant,-
0,2,ant,-
0,1,ent,-
1.0,1,ant,-
0.05,0,tmp,-
0,1,ent,-
0,0,ant,-
0,0,ant,-
0,2,ant,-
0,0,pre,-
0,0,ent,-
0,1,pre,-
0.031096563011456628,0,ent,-
0,3,ant,-
0.038295038295038296,0,ent,-
0,0,ant,-
0.25,1,ant,-
0,1,ant,-
0.015217391304347827,0,ent,-
0,0,pre,-
0.04774535809018567,0,pre,-
0,0,pre,-
0.06,0,ant,-
0,0,ant,-
0,0,ant,-
0,1,ent,-
0,0,ant,-
0,0,pre,-
0.03125,3,pre,-
0,0,pre,-
0,0,ent,-
0,0,ant,-
0,1,pre,-
0,0,ant,-
0,0,pre,-
0,2,ent,-
0,1,pre,-
0,0,ent,-
0.023255813953488372,0,ant,-
0,0,ant,-
0.018518518518518517,0,ant,-
0.015217391304347827,0,ent,-
1.0,1,ant,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0.025951557093425604,2,pre,-
0.006600660066006601,1,ent,-
0,0,ent,-
0,2,ant,-
0,1,tmp,-
0.01193058568329718,0,ent,-
0,1,ant,-
0,2,ant,-
0.08441558441558442,0,pre,-
0.1111111111111111,0,ent,-
0.006805293005671078,0,ent,-
0.1,0,ant,-
0.046153846153846156,2,ant,-
0,1,ant,-
0,2,ant,-
0.35714285714285715,1,ant,-
0,0,ent,-
0,0,ant,-
0.09090909090909091,1,ant,-
0,2,ant,-
0,0,ant,-
0,1,ant,-
0.11627906976744186,0,ant,-
0.0196078431372549,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,pre,-
0,1,ent,-
0.06460980036297641,1,pre,-
0,0,ant,-
0,1,ent,-
0,0,tmp,-
0,4,pre,-
0.058823529411764705,0,pre,-
0,0,pre,-
0.07004922377887164,1,ent,-
0,0,tmp,-
0.006481128478841022,0,ent,-
0,0,pre,-
0.1111111111111111,2,ent,-
0,0,ant,-
0,0,pre,-
0,1,tmp,-
0,0,ant,-
0.01020408163265306,0,pre,-
0.05263157894736842,0,pre,-
0,3,tmp,-
0.09523809523809523,2,pre,-
0,0,tmp,-
0.009174311926605505,0,pre,-
0.06853396901072706,0,ent,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0.06569343065693431,0,ant,-
0,1,ant,-
0.046153846153846156,2,ant,-
0.06666666666666667,0,ant,-
0,0,ant,-
0.061078217513244,0,ent,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.023255813953488372,1,pre,-
0.5,0,tmp,-
0,0,pre,-
0.03170338527673294,2,ent,-
0.023809523809523808,0,ant,-
0,0,ant,-
0,1,ant,-
0,0,tmp,-
0,1,ent,-
0,0,ant,-
0.051194539249146756,1,pre,-
0,0,pre,-
0,1,ant,-
0,1,ant,-
0.05263157894736842,0,pre,-
0.041666666666666664,1,ant,-
0.5,0,tmp,-
0,0,tmp,-
0.04812362030905077,2,ent,-
0,1,ant,-
0.08888888888888889,0,pre,-
0.02127659574468085,0,ant,-
0.1111111111111111,1,ent,-
0,0,ant,-
0,0,tmp,-
0.005932203389830509,1,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0.046153846153846156,0,ant,-
0,0,ent,-
0,1,pre,-
0,0,pre,-
0.19909502262443438,1,pre,-
0,0,ant,-
0.06060606060606061,1,pre,-
0.043478260869565216,0,ant,-
0.15153337342152737,0,pre,-
0.04477611940298507,0,ant,-
0,0,ant,-
0.0011862396204033216,1,ent,-
0,0,tmp,-
0,0,ant,-
0.05202312138728324,0,pre,-
0.0033333333333333335,0,ent,-
0,0,pre,-
0,2,ant,-
0.02,0,ant,-
0,1,ent,-
0,0,ant,-
0.0049261083743842365,0,pre,-
0,3,ant,-
0.09375,0,ent,-
0,0,ant,-
0,1,ant,-
0.017765310892940627,0,ent,-
0,0,ant,-
0,1,tmp,-
0.065,0,pre,-
0.035239745811669554,0,ent,-
0.14285714285714285,0,ant,-
0.1,1,ant,-
0,0,tmp,-
0,0,ant,-
0.018518518518518517,0,ent,-
0.042085427135678394,0,ent,-
0,1,ant,-
0,1,ant,-
0,1,ent,-
0,2,ant,-
0,1,tmp,-
0.00819672131147541,1,ent,-
0,1,ent,-
0,0,ant,-
0.017543859649122806,0,ant,-
0,0,tmp,-
0,0,ant,-
0,0,pre,-
0.03883823032759203,1,ent,-
0,2,ant,-
0.2593144560357675,1,pre,-
0,0,ant,-
0.006789524733268671,0,ent,-
0,1,ant,-
0,1,ent,-
0,1,ent,-
0,0,ant,-
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.16143497757847533,2,ent,+
0.04735152487961477,0,ent,-
0.01818181818181818,1,ant,-
0.05593275137407048,0,ent,-
0,0,ant,-
0,0,pre,-
0.023255813953488372,0,ant,-
0.018518518518518517,0,ant,-
0.12416555407209613,4,pre,-
0,0,tmp,-
0.05122777307366638,1,ent,-
0.058823529411764705,1,tmp,-
0.04556650246305419,0,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0,0,ent,+
0.0625,1,ent,-
0,0,ant,-
0,0,ant,-
0.018518518518518517,2,ant,-
0,0,ant,-
0,0,ent,-
0,0,ant,-
0,0,ant,-
0,1,pre,-
0,1,ant,-
0,0,ant,-
0.04526748971193416,2,pre,-
0,0,ent,-
0,1,tmp,-
0,0,ant,-
0,1,tmp,-
0.08823529411764706,1,ant,-
0,0,ant,-
0,1,ent,-
0,1,ent,-
0.022668153102935712,1,pre,-
0,1,ant,-
0.011292346298619825,1,ent,-
0.02127659574468085,0,ant,-
0.05,1,tmp,-
0,0,ant,-
0,0,ant,-
0.061224489795918366,0,ent,-
0.125,0,ant,-
0,1,ent,-
0,0,ent,-
1.0,0,tmp,-
0.1,1,ant,-
0,0,ant,-
0.04579710144927536,1,ent,-
0,0,ant,-
0.043478260869565216,2,pre,-
0,3,tmp,-
0.15789473684210525,0,pre,-
0,0,ant,-
0.003336113427856547,1,ent,-
0,0,ant,-
0,0,ant,-
0.05202312138728324,0,pre,-
0,1,ent,-
0,0,ant,-
0.046153846153846156,0,ant,-
0.058823529411764705,0,pre,-
0,1,tmp,-
0.011554621848739496,2,ent,-
1.0,0,ant,-
0,0,ant,-
0,1,ant,-
0,1,ant,-
0.046153846153846156,0,ant,-
0.04779874213836478,1,pre,-
0,0,ant,-
0.1111111111111111,1,ent,-
0,1,ent,-
0.11764705882352941,0,ant,-
0,1,ent,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0,0,tmp,-
0,0,ant,-
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0.19047619047619047,1,pre,+
0,0,ent,-
0,0,pre,-
0.007936507936507936,2,pre,-
0,0,ant,-
1.0,0,ant,-
0,1,ent,-
0,0,ent,-
0,0,ent,-
0.1,1,ant,-
0.017167381974248927,2,pre,-
0.1111111111111111,0,pre,-
0.015209125475285171,0,ent,-
0.16666666666666666,2,ent,-
0.4,1,pre,-
0,1,ant,-
0,0,pre,-
0,1,ant,-
0,1,ent,-
0.018867924528301886,0,ant,-
0.01818181818181818,3,ant,-
0,1,tmp,-
0.01818181818181818,0,ant,-
0,0,ent,-
0,1,ent,-
0,0,ant,-
0,0,ant,-
0.11627906976744186,0,ant,-
0,3,ent,-
0.1,0,pre,-
0,0,ent,-
0,1,ent,-
0,0,tmp,-
0,0,ent,-
0,2,pre,-
0.13636363636363635,0,tmp,-
0,0,ent,-
0,1,ent,-
0.028455284552845527,2,ent,-
0,0,tmp,-
0,0,pre,-
0.056338028169014086,0,ant,-
0.011650485436893204,1,ent,-
0.1111111111111111,0,ent,-
0,0,ant,-
0.17391304347826086,1,pre,-
0,1,ant,-
0,0,ent,-
0,1,ant,-
0.03076923076923077,0,pre,-
0.031007751937984496,0,pre,-
0,0,ant,-
0,0,pre,-
0,0,pre,-
0.16666666666666666,1,ant,-
0.06060606060606061,1,pre,-
0.06201550387596899,2,pre,-
0,1,ant,-
0,2,ant,-
0,1,ant,-
0,0,pre,-
0,0,ent,-
0,3,ent,-
0,0,ant,-
0,0,ent,-
0,1,tmp,-
0.018518518518518517,0,ant,-
0,1,pre,-
0.1111111111111111,0,ent,-
0,0,ant,-
0.047619047619047616,0,ent,-
0,1,ent,-
0.0196078431372549,0,ant,-
0,1,pre,-
0.07758620689655173,0,ant,-
0,0,ant,-
0.025741866285305684,0,ent,-
0,0,ent,-
0.02792413066385669,1,ent,-
0,1,tmp,-
0.08585145439141485,1,ent,-
0.0026445032111824707,1,pre,-
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0.057971014492753624,2,pre,+
0,1,ant,-
0.023255813953488372,1,ant,-
0,1,ant,-
0.05121951219512195,0,pre,-
0.046153846153846156,0,ant,-
0,0,pre,-
0,0,tmp,-
0,1,ent,-
0.009259259259259259,0,ent,-
0.02139406487232574,0,ent,-
0.04,0,ant,-
0,0,ent,-
0,1,ant,-
0,0,ant,-
0.04516129032258064,1,ent,-
0,1,ant,-
0,0,tmp,-
0,0,ent,-
0,0,ant,-
0.02065826330532213,0,ent,-
0,0,ant,-
0,0,tmp,-
0.023255813953488372,0,ant,-
0,3,ant,-
0,1,pre,-
0.03333333333333333,1,ant,-
0,0,ant,-
0.0016680567139282735,1,ent,-
0,0,pre,-
0,1,ant,-
0,0,ant,-
0,0,pre,-
0,1,tmp,-
0,0,pre,-
0,1,tmp,-
0.1111111111111111,0,ent,-
0.035239745811669554,1,ent,-
0,0,ent,-
0,2,ent,-
0,0,ent,-
0.16666666666666666,0,ant,-
0.046153846153846156,1,ant,-
0,1,tmp,-
0,0,ant,-
0,0,pre,-
0.05555555555555555,0,ant,-
0.11538461538461539,2,ent,-
0,0,ent,-
0,0,ant,-
0,2,tmp,-
0,5,tmp,-
0,0,ant,-
0,2,ant,-
0,2,pre,-
0,0,tmp,-
0,0,tmp,-
0,0,ent,-
0,0,ent,-
0.16666666666666666,0,ant,-
0.006600660066006601,0,ent,-
0,0,pre,-
0.014705882352941176,0,pre,-
0.1111111111111111,1,ent,-
0,1,tmp,-
0,0,ant,-
0,0,ent,-
0,1,tmp,-
0.10294117647058823,0,ant,-
0.2328767123287671,0,ent,-
0,0,ant,-
0,0,ant,-
0,1,ant,-
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0,1,ant,+
0.05131128848346636,0,pre,-
0.14588859416445624,1,pre,-
0,1,ant,-
0,0,pre,-
0,1,ent,-
0,1,ent,-
0,0,tmp,-
0,1,ant,-
0,2,tmp,-
0,1,ant,-
0.1111111111111111,0,ent,-
0,2,ant,-
0,0,ant,-
0,2,tmp,-
0.13043478260869565,0,ent,-
0,1,ent,-
0.046153846153846156,1,ant,-
0.14285714285714285,2,ant,-
0.011292346298619825,0,ent,-
0,0,pre,-
0,0,ant,-
0,3,ant,-
0,0,ant,-
0.06560347952156578,1,pre,-
0,1,ant,-
0,0,tmp,-
0,0,ent,-
0,0,ent,-
0.04081632653061224,0,ant,-
0,0,tmp,-
0.04205607476635514,0,pre,-
0,0,ent,-
0,0,ant,-
0.04526748971193416,2,pre,-
0,0,ant,-
0,1,ant,-
0.006600660066006601,0,ent,-
0,0,pre,-
0,0,tmp,-
0,1,tmp,-
0.046153846153846156,0,ant,-
0,1,tmp,-
0,0,ant,-
0.05682539682539683,1,ent,-
0.0944927536231884,1,ent,-
0,1,ant,-
0,1,ant,-
0.04411764705882353,0,ant,-
0,0,ant,-
0.04526748971193416,0,pre,-
0,0,ent,-
0,0,ent,-
0,0,ent,-
0,0,ant,-
0.43902439024390244,0,ent,-
0,0,ant,-
0.05741324921135647,0,ent,-
0,0,ant,-
0,0,ant,-
0,1,tmp,-
0.04477611940298507,0,ant,-
0,0,ant,-
0.12440191387559808,0,ent,-
0.009259259259259259,0,pre,-
0.08296943231441048,2,pre,-
0.01002227171492205,0,ent,-
0.06218181818181818,1,pre,-
0.04411764705882353,0,pre,-
0.16666666666666666,0,ant,-
0.04,0,ant,-
0.07142857142857142,0,ant,-
0,3,tmp,-
0,0,ant,-
0.030534351145038167,0,pre,-
0,0,pre,-
0,2,tmp,-
0.06666666666666667,0,ant,-
